id,date,text,query
539865298980319232,Tue Dec 02 19:34:52 +0000 2014,"@LittleWordBites @TravlandLeisure @Apple  &gt; A5: chipping in here- I am inspired by the iPhone 6+~ takes incredible photos! Pin sharp!",#AAPL OR @Apple
539865324355846144,Tue Dec 02 19:34:58 +0000 2014,"Nice @google workshop on smartphone photography! http://t.co/WkWtK0Ffp9",#GOOG OR @Google
539865401765945344,Tue Dec 02 19:35:16 +0000 2014,"Was pleased to meet a fellow tweep at @apple #connectED event!  A fellow #tbcoach practitioner @wyokari it was great to meet IRL #txed",#AAPL OR @Apple
539865436578676740,Tue Dec 02 19:35:24 +0000 2014,"BL youth law expert Brian Blalock is speaking @ Children's Rights Summit today hosted by @Google &amp; @bakermckenzie. Tweet us if you're there!",#GOOG OR @Google
539865617499955200,Tue Dec 02 19:36:08 +0000 2014,".@firefox 's new update takes @google out back with a shotgun. Welcomes @yahoo as the default search engine.",#GOOG OR @Google
539866183055704064,Tue Dec 02 19:38:22 +0000 2014,"Great connecting &amp; collaborating at @google #GEGDurban kickstarter today #sateachers http://t.co/T1yPkZJmnX",#GOOG OR @Google
539866247740284930,Tue Dec 02 19:38:38 +0000 2014,"@google fuck you for connecting my YouTube with your shitty excuse for social media",#GOOG OR @Google
539866261967343617,Tue Dec 02 19:38:41 +0000 2014,"Our buddies @ArccosGolf are at eye level in the @apple store #startups @ctnext @StamfordiCenter #nice http://t.co/r3j9yZ5G8u",#AAPL OR @Apple
539866312345137153,Tue Dec 02 19:38:53 +0000 2014,"RT @POPSUGARTech: .@google's Santa tracker is back and better than ever: http://t.co/NPr3S6YB8Q http://t.co/qxc4Mn2vE0",#GOOG OR @Google
539866328602247169,Tue Dec 02 19:38:57 +0000 2014,".@SkyscannerUSA @google Yes! Wearables can bring so many apps to their full potential. Like ours in its #AugmentedReality mode #WAM #tl_chat",#GOOG OR @Google
539866430280572928,Tue Dec 02 19:39:21 +0000 2014,"RT @HenreB: Great connecting &amp; collaborating at @google #GEGDurban kickstarter today #sateachers http://t.co/T1yPkZJmnX",#GOOG OR @Google
539866448324481025,Tue Dec 02 19:39:26 +0000 2014,"And yet people tell me Google Accounts are not broken. What the F @google? http://t.co/exhWjHtCPn",#GOOG OR @Google
539866448492253184,Tue Dec 02 19:39:26 +0000 2014,"Apple Watch on Track for February 2015 Release, Testing Underway [Rumour]  $AAPL #aapl
http://t.co/vjOWVvDFx5",#AAPL OR @Apple
539866490099744768,Tue Dec 02 19:39:36 +0000 2014,"@UberFacts i can think of 100 reasons not to if your on a 4s. Fuck @apple",#AAPL OR @Apple
539866591765471232,Tue Dec 02 19:40:00 +0000 2014,"RT @JPDesloges: Apple Watch on Track for February 2015 Release, Testing Underway [Rumour]  $AAPL #aapl
http://t.co/vjOWVvDFx5",#AAPL OR @Apple
539866783952695296,Tue Dec 02 19:40:46 +0000 2014,"@btsport are treating me to a FREE @google #Chromecast!

What a time to be alive.

x",#GOOG OR @Google
539867147150065664,Tue Dec 02 19:42:12 +0000 2014,"RT @ppropp: Our buddies @ArccosGolf are at eye level in the @apple store #startups @ctnext @StamfordiCenter #nice http://t.co/r3j9yZ5G8u",#AAPL OR @Apple
539867168234811392,Tue Dec 02 19:42:17 +0000 2014,"When did @Google make this #awesome #flight #search tool? https://t.co/UdZyU1aujA #FlightSearch",#GOOG OR @Google
539867197062279168,Tue Dec 02 19:42:24 +0000 2014,"@google scholar is an actual life saver",#GOOG OR @Google
539867311986180096,Tue Dec 02 19:42:52 +0000 2014,"@OffbeatAriel @AdSense @google Not even most of the time, I'd argue.",#GOOG OR @Google
539867407406604289,Tue Dec 02 19:43:14 +0000 2014,"Does anyone even use @google Glass seriously? I didn't think so...",#GOOG OR @Google
539867744444100609,Tue Dec 02 19:44:35 +0000 2014,"#Callas birthday
...why did @google forget her this year  ? :( 
(Pict. #GoogleSearch 2/12/2013) cc @teatroallascala http://t.co/utu9CnIkny",#GOOG OR @Google
539867950640279552,Tue Dec 02 19:45:24 +0000 2014,"RT @POPSUGARTech: .@google's Santa tracker is back and better than ever: http://t.co/NPr3S6YB8Q http://t.co/qxc4Mn2vE0",#GOOG OR @Google
539868202327875584,Tue Dec 02 19:46:24 +0000 2014,"In this world of ducks (@duckduckgo), geeks (@google), and weird friendship (@bing &amp; @Yahoo), is there room for @blekko or others?",#GOOG OR @Google
539868212352282624,Tue Dec 02 19:46:26 +0000 2014,"@google Well put! Staying connected is even easier with the convenience of a wearable. #TL_Chat",#GOOG OR @Google
539868290378907648,Tue Dec 02 19:46:45 +0000 2014,"@google offers no phone support yet are making lots of profits? They just refer you to http://t.co/g73pPuPU6T.",#GOOG OR @Google
539868514870640641,Tue Dec 02 19:47:38 +0000 2014,"@midnight Its unfollow unlike Tuesday? How many can you unlike #unfollow? #SocialCleanUpTuesdayMaybe @Charter or @Apple #AntiDrama @FoxNews",#AAPL OR @Apple
539868656864591873,Tue Dec 02 19:48:12 +0000 2014,"RT @HP: @google Well put! Staying connected is even easier with the convenience of a wearable. #TL_Chat",#GOOG OR @Google
539869116879089665,Tue Dec 02 19:50:02 +0000 2014,"Apparently I may know my wife. Thanks @google. http://t.co/CFZybtqe6C",#GOOG OR @Google
539869129319399424,Tue Dec 02 19:50:05 +0000 2014,"A nice exploration of if @google ate it's own dogfood and used material design on http://t.co/fUZpnCWItt: http://t.co/iKHLBNFy8L",#GOOG OR @Google
539869156183912448,Tue Dec 02 19:50:11 +0000 2014,"Learn the secrets of a great #resume by @Google marketer Jon - via @Youshaei @Forbes http://t.co/JgluuLbBoI",#GOOG OR @Google
539869227889754112,Tue Dec 02 19:50:28 +0000 2014,"From @WNYC - @Google pledges $1 million to bring high speed internet to New Yorkers through @NYPL system http://t.co/Qt5Z5AESPB",#GOOG OR @Google
539869443871211521,Tue Dec 02 19:51:20 +0000 2014,"Having a hard time choosing between @google Calendar or @sunrise I guess duel notifications for now.",#GOOG OR @Google
539869472618975233,Tue Dec 02 19:51:27 +0000 2014,"@TomAdler @shortyawards @Apple I agree.  'Get' does not explicitly imply free.",#AAPL OR @Apple
539869496266063872,Tue Dec 02 19:51:32 +0000 2014,"@Intel Will Reportedly Be Inside the New Version of @Google Glass http://t.co/txWuPQ83IP",#GOOG OR @Google
539869537773318145,Tue Dec 02 19:51:42 +0000 2014,"Too many passwords, is there an app for that, or can we ask @google to solve this?",#GOOG OR @Google
539869729180360704,Tue Dec 02 19:52:28 +0000 2014,"@sometimesboring also wtf @apple i dont even live in kirkby",#AAPL OR @Apple
539869800735207424,Tue Dec 02 19:52:45 +0000 2014,"RT @HP: @google Well put! Staying connected is even easier with the convenience of a wearable. #TL_Chat",#GOOG OR @Google
539870146337443840,Tue Dec 02 19:54:07 +0000 2014,"Hey @Google-Gives! Thanks for hosting @ScenariosUSA today for #GivingTuesday! Your generosity was felt. http://t.co/xd6QUK7fVR",#GOOG OR @Google
539870272330153984,Tue Dec 02 19:54:37 +0000 2014,"@OperaBT @ivisbohlen @google @teatroallascala Google doesn't repeat their doodles. Be thankful they did it once.",#GOOG OR @Google
539870941757865984,Tue Dec 02 19:57:17 +0000 2014,".@Google, you've really out done yourself with this year's #santatracker! https://t.co/8vOd1142q7",#GOOG OR @Google
539871246822166529,Tue Dec 02 19:58:30 +0000 2014,"Gangam Style has been seen so many times that @Google has had to change the variable type from 32 bits to 64 bits http://t.co/ba8IW1cOqK",#GOOG OR @Google
539871335061913600,Tue Dec 02 19:58:51 +0000 2014,"@Lopekok so risking lollipop! #take2 //  @GooglePlay @google",#GOOG OR @Google
539871521465171970,Tue Dec 02 19:59:35 +0000 2014,"@google needs to alter their search function programming thingy so that phrases from twitter feed do not 'hijack' a broad search (eg name).",#GOOG OR @Google
539871634287783936,Tue Dec 02 20:00:02 +0000 2014,"Want to know about our upcoming chats? Email yes to TLSocial@timeinc.com. #TL_Chat ...@ASUSUSA, @google, @HP,",#GOOG OR @Google
539871677858185217,Tue Dec 02 20:00:12 +0000 2014,"The #innovation sector has the largest multiplier effect when it comes to jobs! @Apple employs 13,000, while creating 70,000 indirect jobs!",#AAPL OR @Apple
539871683579232256,Tue Dec 02 20:00:14 +0000 2014,"@google fck u suck my dutch balls (i luv google search engine) i hate ur goddamn apps",#GOOG OR @Google
539871789091131392,Tue Dec 02 20:00:39 +0000 2014,"Via @berkeleylabs Check out this new interactive periodic table of elements from @google Big Picture Grp! http://t.co/ZoXLtmUKZP  #STEM...",#GOOG OR @Google
539871807256662016,Tue Dec 02 20:00:43 +0000 2014,"...and thanks to our fabulous hosts for joining us! @ASUSUSA, @google, @HP, &amp; @htc #TL_Chat",#GOOG OR @Google
539871808624029696,Tue Dec 02 20:00:44 +0000 2014,"Morgan Stanley Sells Apple Inc., but AAPL Stock Still a Buy $AAPL #aapl
http://t.co/w6zGbxeEs0",#AAPL OR @Apple
539871838806212609,Tue Dec 02 20:00:51 +0000 2014,"@saxen8 @google its an app!",#GOOG OR @Google
539871861203808258,Tue Dec 02 20:00:56 +0000 2014,"There's a movie in my iTunes Match / iCloud that I can't remove. Actually it's a trailer. Very annoying @Apple.",#AAPL OR @Apple
539872024118964225,Tue Dec 02 20:01:35 +0000 2014,"Excited to try @google's new domain service! Can't wait for my invite! #googledomains #google #domains",#GOOG OR @Google
539872121502314497,Tue Dec 02 20:01:58 +0000 2014,"FREE Dec 8th event has speakers from @Google, @Microsoft, @Glitchsoft, @ESACanada, and @SnowedInStudios!! 
Details @ http://t.co/mfBNxwyqgf",#GOOG OR @Google
539872138606682114,Tue Dec 02 20:02:02 +0000 2014,"RT @nikkiekstein: ...and thanks to our fabulous hosts for joining us! @ASUSUSA, @google, @HP, &amp; @htc #TL_Chat",#GOOG OR @Google
539872294693523456,Tue Dec 02 20:02:40 +0000 2014,"@google image search is failing on multiple fronts.  No very compatible with mobile and harder to access the photos that populate in results",#GOOG OR @Google
539872321268244480,Tue Dec 02 20:02:46 +0000 2014,"Official Google Blog: Race with Rudolph and skydive with Santa in the countdown to December 24 http://t.co/WMCs1nUHbj via @google",#GOOG OR @Google
539872383793131521,Tue Dec 02 20:03:01 +0000 2014,"RT @HP: @google Well put! Staying connected is even easier with the convenience of a wearable. #TL_Chat",#GOOG OR @Google
539872386741305344,Tue Dec 02 20:03:02 +0000 2014,"@Google Targets 10,000 #NYC Households for High Speed #Internet http://t.co/tVUnn6AeO8 
#Google #Wifi #Laptop #HighSpeedInternet #Tech",#GOOG OR @Google
539872454735183872,Tue Dec 02 20:03:18 +0000 2014,"Silver finish: The #AppleWatch places second before it's even out http://t.co/lAEe2Uy4QD via @macworld #aapl",#AAPL OR @Apple
539872499123900416,Tue Dec 02 20:03:28 +0000 2014,"RT @nikkiekstein: ...and thanks to our fabulous hosts for joining us! @ASUSUSA, @google, @HP, &amp; @htc #TL_Chat",#GOOG OR @Google
539872556153851904,Tue Dec 02 20:03:42 +0000 2014,"RT @igdaottawa: Dec 8th event has speakers from @google, @Microsoft, @glitchsoft, @ESACanada, and @snowedinstudios!! 
http://t.co/kxYPjWjBPK",#GOOG OR @Google
539872640807481345,Tue Dec 02 20:04:02 +0000 2014,"Siri be on that bull shit telling me it's not gonna rain and shit da fuck I pay for her for @apple",#AAPL OR @Apple
539872833934204930,Tue Dec 02 20:04:48 +0000 2014,"@Apple Give me a job so I never have to suffer through Windows OS for personal nor work use",#AAPL OR @Apple
539872912497721345,Tue Dec 02 20:05:07 +0000 2014,"#Nasdaq100 #recent #market #exit #4: Sold $AAPL long for a 10.49% #gain in 20 days. #AAPL #forex #trading #stocks",#AAPL OR @Apple
539872965979287553,Tue Dec 02 20:05:20 +0000 2014,"@nikkiekstein @ASUSUSA @google @HP @htc @TravlandLeisure @TLTripDoctor @PathlessTravels @SBinLondon @CharlesMcCool thanks for fab #TL_Chat",#GOOG OR @Google
539872973386440704,Tue Dec 02 20:05:21 +0000 2014,".@Google Unseats @Apple In U.S. Classrooms As #Chromebooks Beat #iPads",#AAPL OR @Apple
539873057834557442,Tue Dec 02 20:05:42 +0000 2014,"@macmall is the @united of shopping. you have paid, but you may or not receive your goods (or flight). @apple far better at #custserv",#AAPL OR @Apple
539873315457077250,Tue Dec 02 20:06:43 +0000 2014,"The love for @google could be painful at times #googledown",#GOOG OR @Google
539873467454455808,Tue Dec 02 20:07:19 +0000 2014,"@google Please read my story, much needed dental work.I haven't been able to smile in years. Click to Help: http://t.co/c0sMPUSPzH  RT",#GOOG OR @Google
539873470881234945,Tue Dec 02 20:07:20 +0000 2014,"RT @careerpal: Learn the secrets of a great #resume by @Google marketer Jon - via @Youshaei @Forbes http://t.co/JgluuLbBoI",#GOOG OR @Google
539873496898482178,Tue Dec 02 20:07:26 +0000 2014,"@careerpal @google @Forbes thanks guys!",#GOOG OR @Google
539873808270639104,Tue Dec 02 20:08:40 +0000 2014,"waiting on my #iPod - Bubblews http://t.co/un1LzQKrL0 via @apple #apple",#AAPL OR @Apple
539874148408127489,Tue Dec 02 20:10:02 +0000 2014,"And I should also watch @bbcstrictly according to @google. Well, at least they get some things right. http://t.co/yWZIXIyXvR",#GOOG OR @Google
539874269648654336,Tue Dec 02 20:10:30 +0000 2014,"MT @designboom: workers use @google glasses to ensure the @BMWGroup #vehicles are up to quality standards. http://t.co/yzKicM2mqt",#GOOG OR @Google
539874338024198145,Tue Dec 02 20:10:47 +0000 2014,"I did a @google image search for 'paper trail' for a work presentation and ALL I got was @Tip #papertrail #paperchase http://t.co/P6qYMCLwH4",#GOOG OR @Google
539874341442551808,Tue Dec 02 20:10:48 +0000 2014,"#News Putin, Oil and Ruble All Headed for 63 May Be No Russian Joke - Businessweek http://t.co/g9OysBHOXJ Vía @Google",#GOOG OR @Google
539874342654738433,Tue Dec 02 20:10:48 +0000 2014,"#News Detroit power is gradually restored after outage - New York Daily News http://t.co/Flofp7SlSq Vía @Google",#GOOG OR @Google
539874345074827264,Tue Dec 02 20:10:48 +0000 2014,"#News Boehner moves to push off immigration fight to 2015 - Fox News http://t.co/vf2FyBM5MC Vía @Google",#GOOG OR @Google
539874382760665088,Tue Dec 02 20:10:57 +0000 2014,"Changing words that aren't even misspelled like where do they REALLY do that at???? I would really like to know. @apple",#AAPL OR @Apple
539874662088716289,Tue Dec 02 20:12:04 +0000 2014,"@google *hint* *hint*",#GOOG OR @Google
539874717407387648,Tue Dec 02 20:12:17 +0000 2014,"@therealautoblog @google I'm surprised the guy in the video is using a Mac",#GOOG OR @Google
539874719839698944,Tue Dec 02 20:12:18 +0000 2014,"Russia Could Ban #Apple Inc. iPhone For Lawmakers [REPORT] http://t.co/WrAI7vkuz2 #aapl",#AAPL OR @Apple
539874868045824001,Tue Dec 02 20:12:53 +0000 2014,"There is a lot more that goes into building a brand.  You don't becom @apple just by picking a good name. @itsAventum_ @TheAphotic",#AAPL OR @Apple
539874875436183552,Tue Dec 02 20:12:55 +0000 2014,"@TomBristow2 @google *hint* *hint*",#GOOG OR @Google
539875137261424640,Tue Dec 02 20:13:57 +0000 2014,"Adoptable #dog #BudE_HSSVCA_01 Hanging out at @google!!! Come say hi!!! https://t.co/t9pC18zHuk http://t.co/AnXRaOzGo4",#GOOG OR @Google
539875337375473664,Tue Dec 02 20:14:45 +0000 2014,"Light up the Nat'l Christmas tree! Official Google Blog: This year the holidays are Made with Code  http://t.co/Z2pWSkyGHz via @google",#GOOG OR @Google
539875567663718400,Tue Dec 02 20:15:40 +0000 2014,"#Apple Inc. Short Interest Down Significantly In November http://t.co/6ReutKybS2 #aapl",#AAPL OR @Apple
539875606092316672,Tue Dec 02 20:15:49 +0000 2014,"Don't worry @bentkraus. you can crash anything. Not even @Apple can stop you",#AAPL OR @Apple
539875835411693568,Tue Dec 02 20:16:44 +0000 2014,"That's amazing! Even @google (or @YouTube)  have these kind of classic little 'details' :P #YouTube  https://t.co/qMAztDpzst",#GOOG OR @Google
539875873030406145,Tue Dec 02 20:16:53 +0000 2014,"We we're recently #sponsored by @google for the 'Ad Age Small Agency of the Year' ... See on Google here: http://t.co/DYQXAxQXRI",#GOOG OR @Google
539875903485247488,Tue Dec 02 20:17:00 +0000 2014,"RT @AdoptMeCA95035: Adoptable #dog #BudE_HSSVCA_01 Hanging out at @google!!! Come say hi!!! https://t.co/t9pC18zHuk http://t.co/AnXRaOzGo4",#GOOG OR @Google
539876353261457408,Tue Dec 02 20:18:47 +0000 2014,".@apple MacMail on OS X #Yosemite is really giving me a hard time. Is there an alternative email program out there? #YosemiteProblems",#AAPL OR @Apple
539876607864090624,Tue Dec 02 20:19:48 +0000 2014,"Russian lawmaker thinks the iPhone is stealing state secrets $AAPL #aapl
http://t.co/ixxTdEtliT",#AAPL OR @Apple
539876631805190144,Tue Dec 02 20:19:54 +0000 2014,"RT @AdoptMeCA95035: Adoptable #dog #BudE_HSSVCA_01 Hanging out at @google!!! Come say hi!!! https://t.co/t9pC18zHuk http://t.co/AnXRaOzGo4",#GOOG OR @Google
539877112954773506,Tue Dec 02 20:21:48 +0000 2014,"APPLE - Fibonacci Technicals Levels - LAST Intraday  Update - $AAPL #aapl 
http://t.co/9tLzXOlfzG",#AAPL OR @Apple
539877255015854080,Tue Dec 02 20:22:22 +0000 2014,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - LAST Intraday  Update - $AAPL #aapl 
http://t.co/9tLzXOlfzG",#AAPL OR @Apple
539877301811683328,Tue Dec 02 20:22:33 +0000 2014,"@google If you have any customer support at all for @sparrow please have them DM me! What a waste of money!",#GOOG OR @Google
539877464710053889,Tue Dec 02 20:23:12 +0000 2014,"UR in TL_Chat SELFIE! http://t.co/mLKZl2wMBn @GoDoggyVacation @MadeInMoments @getolympus @MiniMesh @sheseestheworld @google",#GOOG OR @Google
539877844793696256,Tue Dec 02 20:24:43 +0000 2014,"@google 's Cloud Platform now PCI compliant - http://t.co/hl8xDX8VgP",#GOOG OR @Google
539878080169672704,Tue Dec 02 20:25:39 +0000 2014,"According to @google 90 percent of businesses would like to use #video #marketing, only 2% percent know how http://t.co/NV1q50R218",#GOOG OR @Google
539878092458971136,Tue Dec 02 20:25:42 +0000 2014,"I like this proposal. It is a great idea. What do you think about it @google? http://t.co/AFo1MTbGdx",#GOOG OR @Google
539878230392844288,Tue Dec 02 20:26:15 +0000 2014,"Yes! I have found 5 other people on Twitter with the same Gmail new message notifications issue. Now where is @google's response?",#GOOG OR @Google
539878273380265984,Tue Dec 02 20:26:25 +0000 2014,"RT @LKlejnowski: @sylwiagiepmans @google I'm watching you.",#GOOG OR @Google
539878302035755008,Tue Dec 02 20:26:32 +0000 2014,"RT @WomenWhoCode: Excited to be at @google's Week of Giving! Thank you @Rjamm86 http://t.co/pWYB4odrMj",#GOOG OR @Google
539878308641775616,Tue Dec 02 20:26:33 +0000 2014,"916,000,000 search results for IT Solutions Today on @google and this domain is still available. Incredible.. http://t.co/9iZgJ980yk",#GOOG OR @Google
539878506470330368,Tue Dec 02 20:27:21 +0000 2014,"Autocorrect changes actual words to other words but when I spell an actual word wrong it doesn't correct it? Fuck yall niggas @apple",#AAPL OR @Apple
539878582429155328,Tue Dec 02 20:27:39 +0000 2014,"Dear @google : please extend the replacement policy to nexus 7. Tx",#GOOG OR @Google
539878660308992000,Tue Dec 02 20:27:57 +0000 2014,"Speaking @google Boston 2day on #GivingTuesday - lots of folks passionate re doing good + measurement. @GrameenFdn http://t.co/XWl4gaiGZp",#GOOG OR @Google
539878847882481664,Tue Dec 02 20:28:42 +0000 2014,".@Google DC Panel: Building a Campaign with Digital @JFKucinich @ShannonChatlos @amandabloom07 @cgtaylor1 http://t.co/yQcvBjBRyD",#GOOG OR @Google
539878948378017792,Tue Dec 02 20:29:06 +0000 2014,"macbook love today @apple",#AAPL OR @Apple
539879055974473728,Tue Dec 02 20:29:32 +0000 2014,"@almacy I didn't see you! I shall say hi after :D @Google @JFKucinich @ShannonChatlos @amandabloom07 @cgtaylor1",#GOOG OR @Google
539879188736778243,Tue Dec 02 20:30:03 +0000 2014,"#GOOG:Android Phones to Dominate Through 2018, While iOS Phone Revenue Will ...http://t.co/24Jji1tL4l",#GOOG OR @Google
539879272987762689,Tue Dec 02 20:30:23 +0000 2014,"A googlers quest to teach machines how to understand emotions. Exciting #science!
@google #google #bigdata #ai

http://t.co/aXFSaZeqbX",#GOOG OR @Google
539879374582210561,Tue Dec 02 20:30:48 +0000 2014,"LISTEN UP: @google targets 10K #NYC households for high-speed Internet w/ @nypl http://t.co/t6HwWipFb2 @ilyamarritz via @WNYC $GOOGL",#GOOG OR @Google
539879408623161344,Tue Dec 02 20:30:56 +0000 2014,"I am inside @google. And yes I saw that photo of you. And yes I'm sending it to all your coworkers",#GOOG OR @Google
539879684436402176,Tue Dec 02 20:32:01 +0000 2014,"Join our @google Plus community! https://t.co/Be9ecT4BwB It's private so no one will actually know you listen to our #podcast!",#GOOG OR @Google
539879973801046016,Tue Dec 02 20:33:10 +0000 2014,"6 Powerful #Sports #Marketing #Promotions That Are Better Than @Google http://t.co/CCDtluswmv via @forbes",#GOOG OR @Google
539880006743490560,Tue Dec 02 20:33:18 +0000 2014,"@Lopek it survived the upgrade to 5 this time! //@GooglePlay @google",#GOOG OR @Google
539880009217761280,Tue Dec 02 20:33:19 +0000 2014,"WSJTV:  #Google #Glass Deal Thrusts #Intel Deeper Into Wearable Tech http://t.co/zhta5lqRWS #intc #goog",#GOOG OR @Google
539880097361428480,Tue Dec 02 20:33:40 +0000 2014,"RT @jopocop: WSJTV:  #Google #Glass Deal Thrusts #Intel Deeper Into Wearable Tech http://t.co/zhta5lqRWS #intc #goog",#GOOG OR @Google
539880209001238528,Tue Dec 02 20:34:06 +0000 2014,"Let me know if you have any tech trends you want me to mention on the panel at @ChicagolandCmbr this Thursday @4 @google @ChicagoCIE",#GOOG OR @Google
539880217830252545,Tue Dec 02 20:34:09 +0000 2014,"@Jon_Favreau movie 'chef' so original &amp; well executed. Reminded me of the days Steve Jobs dreaming up @apple and then created the #iPhone",#AAPL OR @Apple
539880220409724929,Tue Dec 02 20:34:09 +0000 2014,"@mrsdenyer Cool! :) Enjoy! @GooglePlay @google",#GOOG OR @Google
539880431773306883,Tue Dec 02 20:35:00 +0000 2014,"@Apple [#Apple] #Patents An #iPhone Drop Protection Mechanism That Changes Device .... (#Tuesday, 2 #December) http://t.co/W5X6P2CgAw",#AAPL OR @Apple
539881043126677504,Tue Dec 02 20:37:25 +0000 2014,"Plan your next adventure @Google @NYTimes.com http://t.co/vE6gAHIh4w",#GOOG OR @Google
539881124080914433,Tue Dec 02 20:37:45 +0000 2014,"2014 Children's Rts Summit sheds light on need to develop resiliency for #fosteryouth @bakermckenzie @google",#GOOG OR @Google
539881236232413184,Tue Dec 02 20:38:11 +0000 2014,"APPLE Intraday Comments - LAST Update - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",#AAPL OR @Apple
539881303974608898,Tue Dec 02 20:38:28 +0000 2014,"What Happened To Apple Inc?   http://t.co/FJEXI3oP0U  #aapl #apple @MoneyPress http://t.co/wXKmmTMArW",#AAPL OR @Apple
539881564092784641,Tue Dec 02 20:39:30 +0000 2014,"what the hell is this 5gbs of 'other' data on my phone @Apple?????????",#AAPL OR @Apple
539881830154240000,Tue Dec 02 20:40:33 +0000 2014,"New product engineering students enjoyed a visit from Meghan Lyons (Assoc Product Marketing Mgr @google) last week. http://t.co/popmHXnMrB",#GOOG OR @Google
539881838484127744,Tue Dec 02 20:40:35 +0000 2014,"Now a month later and my #nexus72013 still hasn't been given the #AndroidLollipop OTA update. What to do @google?",#GOOG OR @Google
539881881739984896,Tue Dec 02 20:40:45 +0000 2014,"The formation of #UAE in pictures thanks to @google  https://t.co/GbiTpvb8Yj",#GOOG OR @Google
539882287119474690,Tue Dec 02 20:42:22 +0000 2014,"I have received 2 calls today from @googlemaps today claiming they were map placement. I'm guessing it was not actually @google #careful",#GOOG OR @Google
539882653097689088,Tue Dec 02 20:43:49 +0000 2014,"Type 'Manmohan Singh visits Nagaland @google and see what happens! U thought u find what u search for - Crosscheck! Royal Hijacking of Media",#GOOG OR @Google
539882819083067393,Tue Dec 02 20:44:29 +0000 2014,"if I tweet about NANDOS my phone puts it in caps, I like the iPhone six, it knows my favourite restaurant. good phone GG @apple",#AAPL OR @Apple
539882841686159362,Tue Dec 02 20:44:34 +0000 2014,"Apple:Dec 2 Trading Daily Profit $3.34/sh, Weekly Profits of $13.37/sh  #aapl #Stockaction #trading #Stocks #MKt  
http://t.co/ISJv7tZk0l",#AAPL OR @Apple
539882935126867968,Tue Dec 02 20:44:56 +0000 2014,"Technology Sector Update for 12/02/2014: NTLS, #AAPL, TMUS, S: #Nasdaq: is set to go to trial Tuesday regardin... http://t.co/yurC0DokBu",#AAPL OR @Apple
539883017326841858,Tue Dec 02 20:45:16 +0000 2014,".@Google opens up #SantaTracker with new games, #Android Wear support http://t.co/iyfoo9hbK1",#GOOG OR @Google
539883044900175872,Tue Dec 02 20:45:23 +0000 2014,"How to use #GoogleFit http://t.co/Anrdcme5eC @google",#GOOG OR @Google
539883053305573377,Tue Dec 02 20:45:25 +0000 2014,"Why is Grant Gustin so shippable with 100% of the world population @god @jesus @obama @google",#GOOG OR @Google
539883087153618944,Tue Dec 02 20:45:33 +0000 2014,"Are you following me on @Google+? If not I need you here==&gt;&gt; #SocialMedia #FollowMe #SmallBizVI http://t.co/YII8PzxXOQ",#GOOG OR @Google
539883094728531968,Tue Dec 02 20:45:34 +0000 2014,"Are you following me on @Google+? If not I need you here==&gt;&gt; #SocialMedia #FollowMe #SmallBizVI http://t.co/w1RAYmbHQj",#GOOG OR @Google
539883099363233792,Tue Dec 02 20:45:36 +0000 2014,"Wells Fargo Continues Promoting Apple Pay With New Advertisement http://t.co/5XarM27WRi #AAPL",#AAPL OR @Apple
539883150344982528,Tue Dec 02 20:45:48 +0000 2014,"Let's not forget that press effects stock @Apple to Defend Against iPod Antitrust Suit http://t.co/pqJ0bKIMb8",#AAPL OR @Apple
539883176571965441,Tue Dec 02 20:45:54 +0000 2014,"RT @NSNcourage: Why is Grant Gustin so shippable with 100% of the world population @god @jesus @obama @google",#GOOG OR @Google
539883200936701952,Tue Dec 02 20:46:00 +0000 2014,"RT @jazarso: I like this proposal. It is a great idea. What do you think about it @google? http://t.co/AFo1MTbGdx",#GOOG OR @Google
539883340409888768,Tue Dec 02 20:46:33 +0000 2014,"#News Netanyahu fires 2 centrist Israeli cabinet ministers, setting stage for early elections - W... http://t.co/xdSrS3Unpl Vía @Google",#GOOG OR @Google
539883343069069313,Tue Dec 02 20:46:34 +0000 2014,"#News Power Being Restored to Downtown Detroit After Widespread Outage - http://t.co/o5bJ9Qvsgw http://t.co/IcbseQdtjg Vía @Google",#GOOG OR @Google
539883498619023360,Tue Dec 02 20:47:11 +0000 2014,"@googlemaps @google those #'s that called were 949-273-0169 &amp; 650-253-2000",#GOOG OR @Google
539883534241267714,Tue Dec 02 20:47:19 +0000 2014,"Listening to some of the best political digital minds and innovators of the 2014 cycle at @google DC. This is awesome!!",#GOOG OR @Google
539883555737063425,Tue Dec 02 20:47:24 +0000 2014,"@nypl_labs @jakeporway @google @knightfdn @BKLYNlibrary @QueensLibrary wen u gon come to us asians???",#GOOG OR @Google
539883640516509698,Tue Dec 02 20:47:45 +0000 2014,"RT @NSNcourage: Why is Grant Gustin so shippable with 100% of the world population @god @jesus @obama @google",#GOOG OR @Google
539883716102090752,Tue Dec 02 20:48:03 +0000 2014,"RT @Melodena: The formation of #UAE in pictures thanks to @google  https://t.co/09d3aUpuIn",#GOOG OR @Google
539883859173986304,Tue Dec 02 20:48:37 +0000 2014,"True #innovation happens when you try to improve something by 10 times rather than by 10%

+ 7 other ideas @google 

http://t.co/hfffBxuXJQ",#GOOG OR @Google
